link,title,price,location,propertyType,offerType,Bedrooms,Floor area (m),Maid's room,Fully furnished,Fully fenced,Garage,Open space,Landscaped Garden,Carport,Open car spaces,Parking lot,Balcony,Air conditioning,Bar,Built-in wardrobes,Lounge,Courtyard,Basketball court,Garden,Ensuite,Secure parking,Wi-Fi,Multi-purpose lawn,Jogging path,Parks,Swimming pool,24-hour security,Clubhouse,Playground,Gazebos,Function area,Broadband internet available,Pay TV access,Entertainment room,Study room,Fire Alarm,Powder room,CCTV,Alarm System,Ducted cooling,Floorboards,Gym,Jacuzzi,Sauna,Smoke detector,Split-system heating,Badminton court,Helipad,Sports facilities,Tennis court,Baths,Gymnasium,Indoor Pool,Billiards table,Club House,Elevators,Fire exits,Fitness center,Function Room,Lobby,Reception Area,Shower rooms,Social hall,Fire sprinkler system,Meeting rooms,Deck,Central air conditioning,Drying Area,Shops,Basement Parking,Business Center,Health Club,Intercom,Maids Room,Multi-Purpose Hall,Laundry Area,Spa,Gazebo,Utility room,Game Room,Clinic,Daycare Center,Pond,Drying area,Pool bar,Amphitheater,Sky lounge,Study area,Gas heating,Theater,Monthly Payment,Yearly Payment,Daily Payment,Semi furnished
https://www.lamudi.com.ph/affordable-semi-furnished-apartment-for-rent-in-ba-166398564045.html,"Affordable Semi Furnished Apartment For Rent in Banawa, Cebu City",12000.0,"Banawa, Cebu",apartment,rent,1,20.0,False,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/2-bedroom-apartment-for-rent-in-apas-lahug-near-it-166454144642.html,"2 Bedroom Apartment For Rent in Apas Lahug, Cebu City near IT Park",18000.0,"Lahug, Cebu",apartment,rent,2,,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/cebu-talamban-apartment-at-goshen-building-room-fo-166254919149.html,Cebu Talamban Aparment at GoShen Building Studio Rooms For Rent  (Family-Owned),6000.0,"Talamban, Cebu",apartment,rent,1,15.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/2-bedroom-apartment-for-rent-in-canduman-mandaue-city-cebu-1.html,"2 Bedroom Apartment for rent in Canduman, Mandaue City, Cebu",13500.0,"Canduman, Mandaue",apartment,rent,2,40.0,False,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/rooms-1-person-female-with-free-wifi-electricity-and-water-price-is-3-500.html,"Rooms 1 person, female. With free WiFi, electricity and water. Price is 3,500.",3500.0,"Talamban, Cebu",apartment,rent,2,17.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/brand-new-unfurnished-studio-unit-for-rent-in-guadalupe-cebu-city.html,"Brand New Unfurnished Studio Unit for Rent in Guadalupe, Cebu City",10500.0,"Guadalupe, Cebu",apartment,rent,1,20.0,False,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/fully-furnished-apartment-for-rent-walking-distance-to-sm-consolacion.html,Fully Furnished Apartment For Rent Walking distance to SM Consolacion,13000.0,"Lamac, Consolacion",apartment,rent,1,74.0,False,1,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/furnished-2-bedrooms-for-rent-in-cebu-city-165852924689.html,Furnished 2 bedrooms Apartment for rent in Cebu City,30000.0,"Apas, Cebu",apartment,rent,2,50.0,False,1,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/semi-furnished-studio-unit-for-rent-near-usc-talam-166121841464.html,Semi-furnished Studio Unit for Rent near USC-Talamban | 15-17 sqm,10000.0,"Talamban, Cebu",apartment,rent,1,17.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/unfurnished-2-bedroom-for-rent-in-andres-abellana-street-cebu-city.html,"Unfurnished 2 Bedroom for Rent in Andres Abellana Street, Cebu City",18000.0,"Guadalupe, Cebu",apartment,rent,2,60.0,False,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/3-bedroom-apartment-for-rent-in-canduman-mandaue-city-cebu.html,"3-Bedroom Apartment For Rent in Canduman, Mandaue City, Cebu",17200.0,"Canduman, Mandaue",apartment,rent,3,85.0,False,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/furnished-1-bedroom-apartment-600m-to-cebu-it-park-value-for-money-for-rent.html,Furnished 1 Bedroom Apartment 600m to Cebu IT Park- value for money For Rent,13500.0,"Lahug, Cebu",apartment,rent,1,22.0,False,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/apartment-room-for-rent-in-banawa-near-mham-cebu-city-cebu.html,"House and Lot for Rent, Banawa near MHAM Cebu City",45000.0,"Banawa, Cebu",apartment,rent,6,200.0,False,,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/studio-room-for-rent-in-golden-valley-laguerta-lahug-cebu-city.html,"Studio Room For Rent in Golden Valley Laguerta Lahug, Cebu City",5000.0,"Lahug, Cebu",apartment,rent,1,,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/brandnew-apartment-1-bedroom-in-liloan-bajac-for-rent.html,Brandnew Apartment 1 bedroom in Liloan bajac for rent,5000.0,"Poblacion, Liloan",apartment,rent,1,21.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/apartment-for-rent-1br-near-cdu-skyes-uc-med-wireless-mandaue.html,"Apartment for Rent 1BR near CDU, Skyes, UC Med  Wireless, Mandaue",10000.0,"Subangdaku, Mandaue",apartment,rent,1,32.0,False,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/2-storey-2-bedroom-apartment-in-lahug-cebu-city-for-rent.html,"2-Storey, 2-Bedroom Apartment in Lahug, Cebu City for Rent",15000.0,"Lahug, Cebu",apartment,rent,2,100.0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/airy-2-bedroom-hillside-apartment-just-steps-away-from-sm-consolacion-cebu.html,Airy 2 Bedroom Hillside Apartment Just Steps Away From SM Consolacion Cebu,10000.0,"Pitogo, Consolacion",apartment,rent,2,52.0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/apartment-for-rent-at-cebu-cebu-2.html,"Apartment For Rent at Cebu, Cebu",13500.0,"Banawa, Cebu",apartment,rent,1,55.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/55sqm-1-bedroom-furnished-apartment-for-rent-in-banawa-cebu-city-cebu.html,"55sqm 1 bedroom Furnished Apartment for rent in Banawa, Cebu City, Cebu",13500.0,"Banawa, Cebu",apartment,rent,1,55.0,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/brand-new-apartment-building-for-rent-located-in-cebu-city-55-square-meters.html,"Brand New Apartment Building For Rent Located in Cebu City, 55-square meters",25000.0,"Talamban, Cebu",apartment,rent,1,55.0,False,,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/apartmet-for-rent-upper-lipata-mingalanilla-166037995658.html,"3 Bedrooms Apartmet For Rent - Upper Lipata, Mingalanilla, Cebu",15000.0,"Linao, Minglanilla",apartment,rent,3,64.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/room-for-rent-166451925142.html,"Room for rent in Alang-Alang, Mandaue, Cebu",2000.0,"Alang-Alang, Mandaue",apartment,rent,1,6.0,False,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/brand-new-unfurnished-1-bedroom-unit-for-rent-in-guadalupe-cebu-city.html,"Brand New Unfurnished 1 Bedroom Unit for Rent in Guadalupe, Cebu City",12500.0,"Guadalupe, Cebu",apartment,rent,1,30.0,False,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/for-rent-airy-brand-new-2bedroom-apartment-with-covered-parking-in-yati-liloan.html,"For Rent Airy, Brand-New 2Bedroom Apartment with Covered Parking in Yati, Liloan",8800.0,"Yati, Liloan",apartment,rent,2,44.0,False,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/2-bedroom-apartment-unit-in-a-gated-compound.html,2 Bedroom Apartment Unit In A Gated Compound,12000.0,"Pit-Os, Cebu",apartment,rent,2,45.0,False,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/studio-for-rent-in-cebu-city-1.html,"Studio Apartment For Rent in Mabolo, Cebu City, Cebu - 19,000/Month",19000.0,"Mabolo, Cebu",apartment,rent,1,30.0,False,1,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/for-rent-apartment-in-canduman-mandaue-city-cebu-2-bedroom.html,"For Rent Apartment in Canduman, Mandaue City, Cebu - 2-Bedroom",13200.0,"Canduman, Mandaue",apartment,rent,2,58.0,False,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/4-bedroom-apartment-unit-for-rent-within-cebu-city-area.html,"4 bedroom Apartment unit For Rent within Pardo, Cebu City area",15000.0,"Pardo, Cebu",apartment,rent,4,,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/apartment-for-rent-holy-family-village-one-banilad-near-flyover.html,Apartment For Rent Holy Family Village One Banilad near Flyover,22000.0,"Banilad, Mandaue",apartment,rent,3,100.0,False,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/spacious-2br-apartment-in-guadalupe-cebu-city-for-166674785573.html,Spacious 2-Bedroom Apartment in Guadalupe Cebu City For Rent,15000.0,"Guadalupe, Cebu",apartment,rent,2,40.0,False,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/2-bedroom-apartment-for-rent-in-cebu-city.html,"2 Bedroom Apartment For Rent in Quiot Pardo, Cebu City",10500.0,"Quiot Pardo, Cebu",apartment,rent,2,40.0,False,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/room-for-rent-in-tunghaan-minglanilla-cebu.html,"Room for rent in Tunghaan, Minglanilla, Cebu",3500.0,"Tunghaan, Minglanilla",apartment,rent,1,6.0,False,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/studio-type-for-rent-in-guadalupe-cebu-city.html,"Studio type For Rent in Guadalupe, Cebu City",7500.0,"Guadalupe, Cebu",apartment,rent,1,12.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/20-sqm-furnished-studio-unit-for-rent-in-banilad-place-cebu-city-cebu.html,"20 sqm, Furnished Studio Unit for Rent in Banilad Place, Cebu City, Cebu",16000.0,"Banilad, Cebu",apartment,rent,1,20.0,False,0,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/for-rent-new-2-bedroom-apartment-with-own-garage-and-balcony.html,"For Rent New 2-Bedroom Apartment with Own Garage and Balcony, Liloan, Cebu",8800.0,"Yati, Liloan",apartment,rent,2,44.0,False,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/for-rent-2-bedrooms-furnished-apartment-in-mabolo-cebu-city.html,"For Rent 2-Bedrooms Furnished Apartment in Mabolo, Cebu City",35000.0,"Mabolo, Cebu",apartment,rent,2,80.0,False,,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/basement-apartment-in-guadalupe-with-own-entrance-and-parking.html,Basement Apartment in Guadalupe with own entrance and parking,18000.0,"Guadalupe, Cebu",apartment,rent,1,107.0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/2-bedroom-furnished-apartment-for-rent-near-ayala-cebu-city.html,"2-Bedroom Furnished Apartment for Rent near Ayala, Cebu City",40000.0,"Lahug, Cebu",apartment,rent,2,100.0,False,,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,
https://www.lamudi.com.ph/apartment-for-rent-in-san-fernando-cebu.html,Apartment for rent in San Fernando Cebu,8000.0,"Panadtaran, San Fernando",apartment,rent,1,,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/executive-pad-for-rent-613945-29.html,Executive Pad for Rent,13000.0,"Banawa, Cebu",apartment,rent,1,55.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/45sqm-one-bedroom-apartment-for-rent-in-calderon-compound-banawa-cebu-city.html,"45sqm One Bedroom Apartment for rent in Calderon Compound, Banawa, Cebu City",12500.0,"Banawa, Cebu",apartment,rent,1,30.0,False,,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
https://www.lamudi.com.ph/3-bedrooms-hotel-for-rent-in-cebu-city-166160031018.html,Furnished 3 Bedrooms Residential Property For Rent in Cebu City,54000.0,Cebu,apartment,rent,3,80.0,False,1,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/semi-furnished-2-bedroom-for-rent-in-r-duterte-str-165848223040.html,"Semi-Furnished 2 Bedroom For Rent in R. Duterte Street, Banawa, Cebu City",20000.0,"Banawa, Cebu",apartment,rent,2,,False,0,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
https://www.lamudi.com.ph/studio-apartment-near-mham-banawa-cebu-city.html,Studio Apartment near MHAM Banawa Cebu City,12000.0,"Guadalupe, Cebu",apartment,rent,1,15.0,False,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
