"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","511","200 Sikatuna, Sampaloc, Manila","[[120.99375215207009,14.601433782336821],[120.99492623517523,14.598536360557908],[120.99808265516268,14.598230547181142],[121.00006504454106,14.600822244086817],[120.99889091692995,14.603719715023674],[120.99573444444276,14.604025439898184],[120.99375215207009,14.601433782336821]]","07/31/2016 - 08/28/2016, Every day, Daily Average",992,610,1610
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","512","700 Galicia, Sampaloc, Manila","[[120.9894218026845,14.604636730465728],[120.99059585737325,14.601739471770484],[120.99375215207009,14.601433782336821],[120.99573444444276,14.604025439898184],[120.9945603452342,14.60692274775167],[120.99140399817081,14.607228348817285],[120.9894218026845,14.604636730465728]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1061,636,1767
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","513","1200 I Delos Reyes, Sampaloc, Manila","[[120.98509160718191,14.607839391747564],[120.9862656334421,14.604942296163143],[120.9894218026845,14.604636730465728],[120.99140399817081,14.607228348817285],[120.99022992737692,14.61012549356024],[120.98707370562681,14.610430970794381],[120.98509160718191,14.607839391747564]]","07/31/2016 - 08/28/2016, Every day, Daily Average",863,513,1449
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","514","1600 Bambang Street, Santa Cruz, Manila","[[120.98076156546553,14.61104176606305],[120.98193556328332,14.608144833686127],[120.98509160718191,14.607839391747564],[120.98707370562681,14.610430970794381],[120.98589966326142,14.613327952330112],[120.98274356699172,14.613633305800558],[120.98076156546553,14.61104176606305]]","07/31/2016 - 08/28/2016, Every day, Daily Average",908,551,1494
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","515","Extended Child Care Center, Santa Cruz, Manila","[[120.97643167771632,14.614243853383316],[120.97760564708129,14.611347084171493],[120.98076156546553,14.61104176606305],[120.98274356699172,14.613633305800558],[120.9815695530636,14.616530124241004],[120.9784135821671,14.616835353786113],[120.97643167771632,14.614243853383316]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1363,875,2120
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","516","200 Tayuman Street, Tondo, Manila","[[120.97210194383584,14.617445653658681],[120.97327588473755,14.614549047569547],[120.97643167771632,14.614243853383316],[120.9784135821671,14.616835353786113],[120.97723959669173,14.619732008965096],[120.97408375133561,14.620037114652702],[120.97210194383584,14.617445653658681]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1462,988,2163
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","517","600 Raxabago Street, Tondo, Manila","[[120.96777236400499,14.620647166860332],[120.96894627642963,14.617750723990524],[120.97210194383584,14.617445653658681],[120.97408375133561,14.620037114652702],[120.97290979432177,14.622933606682164],[120.96975407439369,14.62323858855922],[120.96777236400499,14.620647166860332]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1995,1256,3166
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","518","400 Honorio Lopez Boulevard, Tondo, Manila","[[120.96344293812703,14.62384839286912],[120.96461682199094,14.620952113310013],[120.96777236400499,14.620647166860332],[120.96975407439369,14.62323858855922],[120.96858014585688,14.626134917273019],[120.96542455152738,14.626439775268329],[120.96344293812703,14.62384839286912]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2368,1639,3419
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","519","2400 Vitas Street, 101 Tondo, Manila","[[120.95911366630797,14.627049331859624],[120.96028752181192,14.62415321551492],[120.96344293812703,14.62384839286912],[120.96542455152738,14.626439775268329],[120.96425065147635,14.629335940778429],[120.9610951826382,14.629640674730421],[120.95911366630797,14.627049331859624]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1836,1209,2786
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","529","Road 2, Manila","[[121.05953504274596,14.558847151866239],[121.0607095667153,14.55594740069236],[121.06386791601085,14.555639820006435],[121.0658517937146,14.55823207882507],[121.06467722537805,14.561131879197426],[121.06151882376943,14.561439371628694],[121.05953504274596,14.558847151866239]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3446,2253,5268
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","530","100 V. Larioza Street, Makati","[[121.0552023226293,14.56205419739457],[121.05637681843785,14.5591546088578],[121.05953504274596,14.558847151866239],[121.06151882376943,14.561439371628694],[121.06034428372291,14.564339009235502],[121.05718600702698,14.564646378021433],[121.0552023226293,14.56205419739457]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3492,2386,5108
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","531","nullDoctor Jose P. Rizal Extension, Bliss, Makati","[[121.0508697558421,14.565260956562046],[121.05204422333622,14.562361530748987],[121.0552023226293,14.56205419739457],[121.05718600702698,14.564646378021433],[121.0560114952094,14.567545852969298],[121.05285334331393,14.567853098156755],[121.0508697558421,14.565260956562046]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3384,2225,5145
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","532","Guadalupe Bliss Building 18, Jasmin, Makati","[[121.0465373420763,14.568467429303075],[121.04771178131371,14.565568166246265],[121.0508697558421,14.565260956562046],[121.05285334331393,14.567853098156755],[121.05167885973917,14.57075241034873],[121.04852083295637,14.571059531806927],[121.0465373420763,14.568467429303075]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3174,2169,4643
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","533","0 Pinatubo, Mandaluyong","[[121.04220508172278,14.57167361560387],[121.04337949269129,14.568774515330645],[121.0465373420763,14.568467429303075],[121.04852083295637,14.571059531806927],[121.04734637763657,14.573958681215682],[121.044188475786,14.574265678916753],[121.04220508172278,14.57167361560387]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2849,1702,4767
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","534","800 Agudo, Mandaluyong","[[121.03787297461326,14.574879515409243],[121.0390473573007,14.57198057794692],[121.04220508172278,14.57167361560387],[121.044188475786,14.574265678916753],[121.04301404873331,14.577164665514939],[121.03985627205056,14.577471539601266],[121.03787297461326,14.574879515409243]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2759,1938,3926
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","535","0 Sikap, Mandaluyong","[[121.03354102093058,14.578085128620362],[121.03471537532484,14.57518635399626],[121.03787297461326,14.574879515409243],[121.03985627205056,14.577471539601266],[121.03868187320728,14.58037036335639],[121.03552422144361,14.580677113725354],[121.03354102093058,14.578085128620362]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2420,1716,3411
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","536","700 Sta Ana, Mandaluyong","[[121.02920922057133,14.581290455395957],[121.03038354666022,14.578391843637371],[121.03354102093058,14.578085128620362],[121.03552422144361,14.580677113725354],[121.03434985096172,14.58357577462048],[121.03119232435611,14.58388240127534],[121.02920922057133,14.581290455395957]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2098,1476,2981
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","537","300 F Ortigas Junior, Mandaluyong","[[121.02487757372165,14.584495495498127],[121.02605187149304,14.581597046632353],[121.02920922057133,14.581290455395957],[121.03119232435611,14.58388240127534],[121.0300179821778,14.586780899278006],[121.02686058061964,14.587087402196099],[121.02487757372165,14.584495495498127]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1939,1333,2820
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","538","0 A. Mabini, Mandaluyong","[[121.02054608028321,14.587700248876976],[121.0217203497249,14.584801962931264],[121.02487757372165,14.584495495498127],[121.02686058061964,14.587087402196099],[121.02568626675712,14.589985737279019],[121.02252899041545,14.590292116458471],[121.02054608028321,14.587700248876976]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1806,1137,2867
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","539","Salamisim, Santa Mesa, Manila","[[121.0162147404337,14.590904715642466],[121.01738898153185,14.588006592713638],[121.02054608028321,14.587700248876976],[121.02252899041545,14.590292116458471],[121.02135470488251,14.593190288524836],[121.01819755364505,14.593496544012545],[121.0162147404337,14.590904715642466]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1533,976,2405
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","540","3000 Lubiran, Barangay 619 Zone 62, Santa Mesa, Maynila","[[121.01188355407636,14.594108895675179],[121.01305776682224,14.591210935651356],[121.0162147404337,14.590904715642466],[121.01819755364505,14.593496544012545],[121.0170232964505,14.59639455317423],[121.01386627048957,14.596700684829248],[121.01188355407636,14.594108895675179]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1246,772,2010
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","541","PUP Main Building, Anonas, Santa Mesa, Manila","[[121.00755252139234,14.597312788946034],[121.00872670577212,14.594414991923998],[121.01188355407636,14.594108895675179],[121.01386627048957,14.596700684829248],[121.01269204164726,14.599598530989455],[121.00953514085228,14.599904538789152],[121.00755252139234,14.597312788946034]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1231,773,1959
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","542","2000 Jose Abad Santos, Santa Mesa, Maynila","[[121.0032216422832,14.6005163954052],[121.0043957982847,14.597618761412155],[121.00755252139234,14.597312788946034],[121.00953514085228,14.599904538789152],[121.00836094037435,14.602802221920678],[121.00520416490922,14.603108106071875],[121.0032216422832,14.6005163954052]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1116,686,1814
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","543","1800 Lardizabal, Sampaloc, Maynila","[[120.99889091692995,14.603719715023674],[121.00006504454106,14.600822244086817],[121.0032216422832,14.6005163954052],[121.00520416490922,14.603108106071875],[121.00402999280782,14.606005626147516],[121.00087334256865,14.606311386349429],[120.99889091692995,14.603719715023674]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1077,650,1783
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","544","500 Gen. Geronimo Street, Sampaloc, Manila","[[120.9945603452342,14.60692274775167],[120.99573444444276,14.604025439898184],[120.99889091692995,14.603719715023674],[121.00087334256865,14.606311386349429],[120.99969919885592,14.609208743342007],[120.99654267400663,14.609514379801471],[120.9945603452342,14.60692274775167]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1172,750,1830
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","545","800 Earnshaw Street, Sampaloc, Manila","[[120.99022992737692,14.61012549356024],[120.99140399817081,14.607228348817285],[120.9945603452342,14.60692274775167],[120.99654267400663,14.609514379801471],[120.99536855869471,14.61241157368381],[120.99221215912469,14.612717086378229],[120.99022992737692,14.61012549356024]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1265,781,2048
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","546","1200 Governor Forbes, Santa Cruz, Manila","[[120.98589966326142,14.613327952330112],[120.98707370562681,14.610430970794381],[120.99022992737692,14.61012549356024],[120.99221215912469,14.612717086378229],[120.99103807222734,14.615614117053637],[120.98788179810718,14.615919505911725],[120.98589966326142,14.613327952330112]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1085,642,1831
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","547","1800 Felix Huertas Road, Santa Cruz, Manila","[[120.9815695530636,14.616530124241004],[120.98274356699172,14.613633305800558],[120.98589966326142,14.613327952330112],[120.98788179810718,14.615919505911725],[120.98670773963494,14.618816373422598],[120.98355159085568,14.619121638352247],[120.9815695530636,14.616530124241004]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1101,685,1769
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","548","1300 Yuseco Street, Santa Cruz, Manila","[[120.97723959669173,14.619732008965096],[120.9784135821671,14.616835353786113],[120.9815695530636,14.616530124241004],[120.98355159085568,14.619121638352247],[120.98237756081896,14.622018342740992],[120.97922153754784,14.622323483810002],[120.97723959669173,14.619732008965096]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1263,848,1880
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","549","Laguna Street, Tondo, Manila","[[120.97290979432177,14.622933606682164],[120.97408375133561,14.620037114652702],[120.97723959669173,14.619732008965096],[120.97922153754784,14.622323483810002],[120.97804753596046,14.625220024979987],[120.97489163808686,14.625525042165807],[120.97290979432177,14.622933606682164]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1639,1084,2477
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","550","T Cruz Street, Tondo, Manila","[[120.96858014585688,14.626134917273019],[120.96975407439369,14.62323858855922],[120.97290979432177,14.622933606682164],[120.97489163808686,14.625525042165807],[120.9737176649626,14.6284214200204],[120.97056189265368,14.628726313390866],[120.96858014585688,14.626134917273019]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1972,1349,2882
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","558","0 Pvt. Aurellana Road, Pasig","[[121.06467722537805,14.561131879197426],[121.0658517937146,14.55823207882507],[121.0690103202083,14.557924462691249],[121.07099433088007,14.56051673524822],[121.06981971833517,14.563416584671023],[121.06666113939137,14.56372411256244],[121.06467722537805,14.561131879197426]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3419,2322,5033
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","561","0 Brixton Street, Pasig","[[121.05167885973917,14.57075241034873],[121.05285334331393,14.567853098156755],[121.0560114952094,14.567545852969298],[121.05799521570637,14.570138008242916],[121.0568206878099,14.573037369550851],[121.05366248366457,14.573344526465306],[121.05167885973917,14.57075241034873]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3501,2383,5143
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","562","Union, Mandaluyong","[[121.04734637763657,14.573958681215682],[121.04852083295637,14.571059531806927],[121.05167885973917,14.57075241034873],[121.05366248366457,14.573344526465306],[121.05248798400913,14.576243724990372],[121.04932990483181,14.57655075821942],[121.04734637763657,14.573958681215682]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3203,2117,4843
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","563","300 Antipolo, Mandaluyong","[[121.04301404873331,14.577164665514939],[121.044188475786,14.574265678916753],[121.04734637763657,14.573958681215682],[121.04932990483181,14.57655075821942],[121.04815543336137,14.57944979385953],[121.04499747925124,14.579756703396036],[121.04301404873331,14.577164665514939]]","07/31/2016 - 08/28/2016, Every day, Daily Average",3037,2167,4254
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","564","1000 Barangka Dr., Mandaluyong","[[121.03868187320728,14.58037036335639],[121.03985627205056,14.577471539601266],[121.04301404873331,14.577164665514939],[121.04499747925124,14.579756703396036],[121.04382303611442,14.582655576273364],[121.04066520681943,14.582962362153848],[121.03868187320728,14.58037036335639]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2774,1982,3880
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","565","2600 F. Martinez Avenue, Mandaluyong","[[121.03434985096172,14.58357577462048],[121.03552422144361,14.580677113725354],[121.03868187320728,14.58037036335639],[121.04066520681943,14.582962362153848],[121.03949079196012,14.585861072166335],[121.03633308786237,14.58616773426528],[121.03434985096172,14.58357577462048]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2546,1845,3511
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","566","400 F. Ortigas, Mandaluyong","[[121.0300179821778,14.586780899278006],[121.03119232435611,14.58388240127534],[121.03434985096172,14.58357577462048],[121.03633308786237,14.58616773426528],[121.0351587012928,14.589066281385639],[121.03200112221182,14.589372819675216],[121.0300179821778,14.586780899278006]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2306,1679,3165
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","567","300 A. Luna, Mandaluyong","[[121.02568626675712,14.589985737279019],[121.02686058061964,14.587087402196099],[121.0300179821778,14.586780899278006],[121.03200112221182,14.589372819675216],[121.0308267639441,14.592271203876168],[121.02766931004385,14.59257761856315],[121.02568626675712,14.589985737279019]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1880,1270,2782
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","568","4000 Dangal, Barangay 607 Zone 61, Santa Mesa, Maynila","[[121.02135470488251,14.593190288524836],[121.02252899041545,14.590292116458471],[121.02568626675712,14.589985737279019],[121.02766931004385,14.59257761856315],[121.02649498009185,14.595475839747879],[121.0233376512668,14.595782130600943],[121.02135470488251,14.593190288524836]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1683,1117,2534
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","569","3400 Victorino Mapa Street, Santa Mesa, Manila","[[121.0170232964505,14.59639455317423],[121.01819755364505,14.593496544012545],[121.02135470488251,14.593190288524836],[121.0233376512668,14.595782130600943],[121.02216334963931,14.59868018888131],[121.0190061460568,14.59898635596816],[121.0170232964505,14.59639455317423]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1528,961,2427
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","570","3100 Reposo Street, Santa Mesa, Maynila","[[121.01269204164726,14.599598530989455],[121.01386627048957,14.596700684829248],[121.0170232964505,14.59639455317423],[121.0190061460568,14.59898635596816],[121.01783187276762,14.60188425124738],[121.01467479431703,14.60219029454538],[121.01269204164726,14.599598530989455]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1288,832,1993
"378","1100 Perez Street, Paco, Manila","[[120.98618950630247,14.582680285017354],[120.98736349657027,14.579782570970288],[120.99051958153547,14.579476527553796],[120.99250172859087,14.58206828672179],[120.99132769379617,14.584966050002524],[120.98817155646933,14.585272004882865],[120.98618950630247,14.582680285017354]]","571","100 Santa Mesa Boulevard, Sampaloc, Manila","[[121.00836094037435,14.602802221920678],[121.00953514085228,14.599904538789152],[121.01269204164726,14.599598530989455],[121.01467479431703,14.60219029454538],[121.01350054937834,14.605088026796226],[121.01034359622862,14.605393946303558],[121.00836094037435,14.602802221920678]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1359,844,2187
