"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"9","Arc de triomphe du Carrousel, Paris","3019","0 Avenue de Verdun, Bois-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1740,1378,2195
"9","Arc de triomphe du Carrousel, Paris","3020","100 Rue Jean Jaurès, Bois-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1919,1450,2538
"9","Arc de triomphe du Carrousel, Paris","3022","0 Avenue Reynaud, Bois-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1737,1333,2263
"9","Arc de triomphe du Carrousel, Paris","3023","0 Allée Louis Blériot, Bois-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1707,1297,2245
"9","Arc de triomphe du Carrousel, Paris","3024","0 Rue de la Paix, Bois-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1739,1400,2158
"9","Arc de triomphe du Carrousel, Paris","3027","0 Rue Cuny, Bois-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1806,1413,2306
"9","Arc de triomphe du Carrousel, Paris","3028","0 Avenue Pierre Grenier, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1243,954,1618
"9","Arc de triomphe du Carrousel, Paris","3029","0 Boulevard Jean Jaurès, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1158,861,1557
"9","Arc de triomphe du Carrousel, Paris","3030","0 Rue de l'Est, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1426,1043,1948
"9","Arc de triomphe du Carrousel, Paris","3031","0 Rue du Hameau Fleuri, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1333,982,1808
"9","Arc de triomphe du Carrousel, Paris","3032","0 Quai du Point du Jour, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1224,791,1892
"9","Arc de triomphe du Carrousel, Paris","3033","0 Avenue Pierre Grenier, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1280,997,1642
"9","Arc de triomphe du Carrousel, Paris","3034","0 Rue Louis Blériot, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1343,1016,1773
"9","Arc de triomphe du Carrousel, Paris","3035","100 Rue Gallieni, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1478,1145,1907
"9","Arc de triomphe du Carrousel, Paris","3036","0 Rue Yves Kermen, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1369,1047,1789
"9","Arc de triomphe du Carrousel, Paris","3037","0 Rue des Longs Prés, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1372,1036,1816
"9","Arc de triomphe du Carrousel, Paris","3038","0 Rue de Solférino, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1478,1134,1925
"9","Arc de triomphe du Carrousel, Paris","3039","0 Rue Gutenberg, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1303,955,1776
"9","Arc de triomphe du Carrousel, Paris","3040","0 Rue Marcel Dassault, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1256,957,1647
"9","Arc de triomphe du Carrousel, Paris","3041","0 Boulevard Jean Jaurès, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1453,1090,1936
"9","Arc de triomphe du Carrousel, Paris","3042","0 Rue Alfred Laurant, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1406,1071,1844
"9","Arc de triomphe du Carrousel, Paris","3043","0 Ordnance, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1215,904,1631
"9","Arc de triomphe du Carrousel, Paris","3044","0 Rue de Châteaudun, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1330,1004,1760
"9","Arc de triomphe du Carrousel, Paris","3045","0 Quai du 4 Septembre, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1331,990,1788
"9","Arc de triomphe du Carrousel, Paris","3046","0 Rue des Tilleuls, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1362,1077,1722
"9","Arc de triomphe du Carrousel, Paris","3047","100 Route de la Reine, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1400,1002,1955
"9","Arc de triomphe du Carrousel, Paris","3048","0 Quai Alphonse le Gallo, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1445,1098,1900
"9","Arc de triomphe du Carrousel, Paris","3049","0 Rue de l'Ouest, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1180,866,1607
"9","Arc de triomphe du Carrousel, Paris","3050","100 Rue de Silly, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1441,1100,1887
"9","Arc de triomphe du Carrousel, Paris","3051","0 Quai du 4 Septembre, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1248,947,1643
"9","Arc de triomphe du Carrousel, Paris","3052","0 Rue Denfert Rochereau, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1197,879,1629
"9","Arc de triomphe du Carrousel, Paris","3053","0 Rue du Point du Jour, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1237,933,1639
"9","Arc de triomphe du Carrousel, Paris","3054","0 Allée Maillasson, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1281,969,1692
"9","Arc de triomphe du Carrousel, Paris","3055","0 Rue Vauthier, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1286,996,1658
"9","Arc de triomphe du Carrousel, Paris","3056","Autoroute de Normandie, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1183,866,1614
"9","Arc de triomphe du Carrousel, Paris","3057","Tour du pont de Sèvres (D), Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1465,1141,1879
"9","Arc de triomphe du Carrousel, Paris","3058","0 Quai Alphonse le Gallo, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1603,1174,2187
"9","Arc de triomphe du Carrousel, Paris","3059","200 Boulevard Jean Jaurès, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1308,1006,1700
"9","Arc de triomphe du Carrousel, Paris","3060","0 Rue Georges Sorel, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1271,945,1708
"9","Arc de triomphe du Carrousel, Paris","3062","0 Grand'place, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1338,1045,1713
"9","Arc de triomphe du Carrousel, Paris","3063","Thiers-Vaillant, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1243,918,1682
"9","Arc de triomphe du Carrousel, Paris","3064","0 Rue de Sèvres, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1441,1105,1878
"9","Arc de triomphe du Carrousel, Paris","3065","0 Rue de Silly, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1412,1097,1816
"9","Arc de triomphe du Carrousel, Paris","3066","0 Avenue Emile Zola, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1424,1076,1884
"9","Arc de triomphe du Carrousel, Paris","3067","0 Rue du Belvédère, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1142,839,1554
"9","Arc de triomphe du Carrousel, Paris","3068","0 Sentier Deschandelliers, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1411,1064,1870
"9","Arc de triomphe du Carrousel, Paris","3069","0 Allée des Lavandières, Boulogne-Billancourt","09/03/2016 - 10/01/2016, Every day, Daily Average",1445,1094,1907
"9","Arc de triomphe du Carrousel, Paris","3071","0 Rue Élie le Gallais, Bourg-la-Reine","09/03/2016 - 10/01/2016, Every day, Daily Average",1868,1439,2423
"9","Arc de triomphe du Carrousel, Paris","3072","0 Boulevard du Maréchal Joffre, Bourg-la-Reine","09/03/2016 - 10/01/2016, Every day, Daily Average",1968,1511,2562
"9","Arc de triomphe du Carrousel, Paris","3074","0 Rue Pierre Loti, Bourg-la-Reine","09/03/2016 - 10/01/2016, Every day, Daily Average",2035,1580,2620
"9","Arc de triomphe du Carrousel, Paris","3077","0 Avenue du Panorama, Bourg-la-Reine","09/03/2016 - 10/01/2016, Every day, Daily Average",2029,1501,2741
"9","Arc de triomphe du Carrousel, Paris","3086","Route de Saint-Cyr, Châtenay-Malabry","09/03/2016 - 10/01/2016, Every day, Daily Average",2011,1623,2491
"9","Arc de triomphe du Carrousel, Paris","3092","0 Rue de Fontenay, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1887,1451,2453
"9","Arc de triomphe du Carrousel, Paris","3093","0 Villa Suzanne, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1707,1362,2138
"9","Arc de triomphe du Carrousel, Paris","3094","0 Rue Henri Gatinot, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1693,1366,2097
"9","Arc de triomphe du Carrousel, Paris","3095","0 Allée des Noisetiers, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1886,1563,2275
"9","Arc de triomphe du Carrousel, Paris","3096","0 Rue Gabriel Péri, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1759,1403,2204
"9","Arc de triomphe du Carrousel, Paris","3097","100 Rue Pierre Semard, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1669,1284,2168
"9","Arc de triomphe du Carrousel, Paris","3098","0 Allée des Dahlias, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1674,1350,2074
"9","Arc de triomphe du Carrousel, Paris","3099","0 Avenue Marcelin Berthelot, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1549,1210,1981
"9","Arc de triomphe du Carrousel, Paris","3100","0 Rue Béranger, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1771,1463,2142
"9","Arc de triomphe du Carrousel, Paris","3101","0 Avenue de la Division Leclerc, Châtillon","09/03/2016 - 10/01/2016, Every day, Daily Average",1968,1641,2359
"9","Arc de triomphe du Carrousel, Paris","3104","0 Route de l'Étang Saint-Denis, Chaville","09/03/2016 - 10/01/2016, Every day, Daily Average",1769,1309,2390
"9","Arc de triomphe du Carrousel, Paris","3105","0 Avenue de Torcy, Chaville","09/03/2016 - 10/01/2016, Every day, Daily Average",1852,1432,2393
"9","Arc de triomphe du Carrousel, Paris","3106","0 Avenue Curie, Chaville","09/03/2016 - 10/01/2016, Every day, Daily Average",1935,1526,2452
"9","Arc de triomphe du Carrousel, Paris","3109","Rue du Pavé de Meudon, Chaville","09/03/2016 - 10/01/2016, Every day, Daily Average",1824,1413,2354
"9","Arc de triomphe du Carrousel, Paris","3110","0 Rue Martial Boudet, Chaville","09/03/2016 - 10/01/2016, Every day, Daily Average",2061,1535,2765
"9","Arc de triomphe du Carrousel, Paris","3111","0 Route du Pavé des Gardes, Chaville","09/03/2016 - 10/01/2016, Every day, Daily Average",1860,1446,2391
"9","Arc de triomphe du Carrousel, Paris","3112","0 Rue de Champagne, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1950,1547,2456
"9","Arc de triomphe du Carrousel, Paris","3114","0 Avenue du Général de Gaulle, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",2016,1679,2419
"9","Arc de triomphe du Carrousel, Paris","3115","0 Rue Pierre Bogaert, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1978,1560,2507
"9","Arc de triomphe du Carrousel, Paris","3117","0 Rue Perthuis, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1600,1231,2078
"9","Arc de triomphe du Carrousel, Paris","3119","200 Avenue Jean Jaurès, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1670,1341,2079
"9","Arc de triomphe du Carrousel, Paris","3120","0 Rue Edouard, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1683,1340,2112
"9","Arc de triomphe du Carrousel, Paris","3121","Route de la Mare, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1908,1446,2516
"9","Arc de triomphe du Carrousel, Paris","3122","0 Rue du Trosy, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1833,1499,2241
"9","Arc de triomphe du Carrousel, Paris","3123","0 Rue Cecille Dinant, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1767,1407,2218
"9","Arc de triomphe du Carrousel, Paris","3124","0 Rue du Guet, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",2007,1618,2488
"9","Arc de triomphe du Carrousel, Paris","3125","0 Allée du Bel air, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1865,1533,2268
"9","Arc de triomphe du Carrousel, Paris","3127","0 Rue de Chamberet, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",2013,1617,2504
"9","Arc de triomphe du Carrousel, Paris","3128","0 Allée Antoine Grossin, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1850,1536,2228
"9","Arc de triomphe du Carrousel, Paris","3129","100 Rue de Fleury, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1637,1286,2082
"9","Arc de triomphe du Carrousel, Paris","3132","0 Rue des Bosquets, Clamart","09/03/2016 - 10/01/2016, Every day, Daily Average",1911,1547,2360
"9","Arc de triomphe du Carrousel, Paris","3133","0 Rue Charles et René Auffray, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1359,983,1877
"9","Arc de triomphe du Carrousel, Paris","3134","0 Rue des Bateliers, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1379,1009,1884
"9","Arc de triomphe du Carrousel, Paris","3135","0 Rue d'Alsace, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1328,973,1810
"9","Arc de triomphe du Carrousel, Paris","3136","100 Rue du Chemin Vert, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1511,1064,2144
"9","Arc de triomphe du Carrousel, Paris","3137","0 Rue Chancé Milly, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1384,925,2069
"9","Arc de triomphe du Carrousel, Paris","3138","0 Rue Paul Dupont, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1210,911,1606
"9","Arc de triomphe du Carrousel, Paris","3139","0 Rue de Paris, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1382,986,1936
"9","Arc de triomphe du Carrousel, Paris","3140","0 Rue Villeneuve, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1369,990,1892
"9","Arc de triomphe du Carrousel, Paris","3141","0 Rue Martre, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1216,883,1673
"9","Arc de triomphe du Carrousel, Paris","3142","0 Rue de Neuilly, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1174,868,1587
"9","Arc de triomphe du Carrousel, Paris","3143","0 Boulevard Victor Hugo, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1382,1035,1844
"9","Arc de triomphe du Carrousel, Paris","3144","0 Rue du 18 Juin 1940, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1455,1047,2021
"9","Arc de triomphe du Carrousel, Paris","3145","0 Rue Willy Brandt, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1436,1100,1874
"9","Arc de triomphe du Carrousel, Paris","3146","100 Quai de Clichy, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1550,1123,2137
"9","Arc de triomphe du Carrousel, Paris","3147","0 Rue Casteres, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1283,897,1833
"9","Arc de triomphe du Carrousel, Paris","3148","100 Boulevard Jean Jaurès, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1367,974,1918
"9","Arc de triomphe du Carrousel, Paris","3149","0 Rue Pasteur, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1315,961,1797
"9","Arc de triomphe du Carrousel, Paris","3150","0 Rue d'Alsace, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1323,1018,1719
"9","Arc de triomphe du Carrousel, Paris","3151","0 Rue Georges Boisseau, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1589,1161,2173
"9","Arc de triomphe du Carrousel, Paris","3152","0 Rue Achille Adam, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1345,1037,1742
"9","Arc de triomphe du Carrousel, Paris","3153","0 Rue du Docteur Calmette, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1254,917,1714
"9","Arc de triomphe du Carrousel, Paris","3154","0 Rue Jean Walter, Clichy","09/03/2016 - 10/01/2016, Every day, Daily Average",1562,1193,2044
"9","Arc de triomphe du Carrousel, Paris","3155","0 Rue Hoche, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1942,1460,2582
"9","Arc de triomphe du Carrousel, Paris","3156","0 Rue Lazare Carnot, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1648,1338,2029
"9","Arc de triomphe du Carrousel, Paris","3157","100 Rue du Maréchal Joffre, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1698,1378,2091
"9","Arc de triomphe du Carrousel, Paris","3158","A86, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1683,1294,2187
"9","Arc de triomphe du Carrousel, Paris","3160","100 Rue de Bellevue, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1769,1383,2261
"9","Arc de triomphe du Carrousel, Paris","3162","0 Rue Rouget de Lisle, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1809,1404,2329
"9","Arc de triomphe du Carrousel, Paris","3165","0 Rue Besson, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1922,1534,2406
"9","Arc de triomphe du Carrousel, Paris","3166","0 Avenue Clémentine, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1988,1531,2580
"9","Arc de triomphe du Carrousel, Paris","3169","0 Avenue des Écoles, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",2145,1593,2888
"9","Arc de triomphe du Carrousel, Paris","3170","0 Boulevard de Valmy, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1735,1413,2129
"9","Arc de triomphe du Carrousel, Paris","3171","0 Rue de Seine, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1616,1241,2103
"9","Arc de triomphe du Carrousel, Paris","3172","100 Rue Edouard Vaillant, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1647,1284,2111
"9","Arc de triomphe du Carrousel, Paris","3173","100 Avenue Henri Barbusse, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1596,1283,1985
"9","Arc de triomphe du Carrousel, Paris","3176","0 Villa des Aubépines, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1833,1402,2396
"9","Arc de triomphe du Carrousel, Paris","3178","0 Rue Léon Bourgeois, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1595,1233,2062
"9","Arc de triomphe du Carrousel, Paris","3179","0 Rue Henri Martin, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1745,1358,2241
"9","Arc de triomphe du Carrousel, Paris","3180","400 Rue d'Estienne d'Orves, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1662,1284,2150
"9","Arc de triomphe du Carrousel, Paris","3181","0 Rue de l'Industrie, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1769,1329,2352
"9","Arc de triomphe du Carrousel, Paris","3183","0 Rue de l'Agriculture, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1689,1324,2153
"9","Arc de triomphe du Carrousel, Paris","3186","0 Rue Gabriel Péri, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1980,1483,2643
"9","Arc de triomphe du Carrousel, Paris","3187","0 Rue Albert Camus, Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1991,1517,2612
"9","Arc de triomphe du Carrousel, Paris","3188","0 Rue Segoffin, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1336,1004,1776
"9","Arc de triomphe du Carrousel, Paris","3189","100 Place Henri Regnault, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1338,998,1792
"9","Arc de triomphe du Carrousel, Paris","3190","300 Boulevard Saint-Denis, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1567,1211,2026
"9","Arc de triomphe du Carrousel, Paris","3191","0 Rue de la Montagne, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1320,1027,1695
"9","Arc de triomphe du Carrousel, Paris","3192","N13, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1234,904,1684
"9","Arc de triomphe du Carrousel, Paris","3193","0 Rue Saint-Guillaume, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1499,1146,1959
"9","Arc de triomphe du Carrousel, Paris","3194","0 Rue du 22 Septembre, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1495,1236,1808
"9","Arc de triomphe du Carrousel, Paris","3195","0 Rue du 22 Septembre, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1564,1254,1950
"9","Arc de triomphe du Carrousel, Paris","3196","0 Allée Michel Ange, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1463,1115,1919
"9","Arc de triomphe du Carrousel, Paris","3197","0 Rue Edgar Quinet, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1619,1302,2012
"9","Arc de triomphe du Carrousel, Paris","3198","Hermitage Plaza, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1202,886,1629
"9","Arc de triomphe du Carrousel, Paris","3199","0 Avenue Gambetta, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1413,1056,1889
"9","Arc de triomphe du Carrousel, Paris","3200","0 Rue Parmentier, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1448,1114,1880
"9","Arc de triomphe du Carrousel, Paris","3201","0 Chemin Pierre de Ronsard, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1464,1114,1923
"9","Arc de triomphe du Carrousel, Paris","3202","100 Avenue de la République, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1482,1158,1895
"9","Arc de triomphe du Carrousel, Paris","3203","0 Rue Armand Silvestre, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1504,1159,1951
"9","Arc de triomphe du Carrousel, Paris","3204","0 Place de l'Hôtel de ville, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1316,1034,1674
"9","Arc de triomphe du Carrousel, Paris","3205","0 Rue Pierre Lhomme, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1560,1206,2016
"9","Arc de triomphe du Carrousel, Paris","3206","0 Rue d'Estienne d'Orves, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1583,1229,2037
"9","Arc de triomphe du Carrousel, Paris","3207","0 Place Charles de Gaulle, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1396,1065,1829
"9","Arc de triomphe du Carrousel, Paris","3208","100 Rue Jean Baptiste Charcot, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1369,1046,1791
"9","Arc de triomphe du Carrousel, Paris","3209","0 Rue des Vieilles Vignes, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1651,1194,2282
"9","Arc de triomphe du Carrousel, Paris","3210","0 Promenade Paul Doumer, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1279,966,1692
"9","Arc de triomphe du Carrousel, Paris","3211","0 Boulevard de la Paix, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1444,1121,1859
"9","Arc de triomphe du Carrousel, Paris","3212","0 Rue Volta Prolongée, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1432,1125,1821
"9","Arc de triomphe du Carrousel, Paris","3213","0 Rue du Docteur Schweitzer, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1389,1031,1871
"9","Arc de triomphe du Carrousel, Paris","3214","0 Rue de Colombes, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1449,1120,1874
"9","Arc de triomphe du Carrousel, Paris","3215","0 Rue Victor Hugo, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1307,984,1735
"9","Arc de triomphe du Carrousel, Paris","3216","0 Place des 3 Frères Lebeuf, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1385,1020,1879
"9","Arc de triomphe du Carrousel, Paris","3217","0 Allée Mozart, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1251,938,1667
"9","Arc de triomphe du Carrousel, Paris","3218","0 Rue de Normandie, Courbevoie","09/03/2016 - 10/01/2016, Every day, Daily Average",1377,1036,1829
"9","Arc de triomphe du Carrousel, Paris","3220","0 Rue des Pierrelais, Fontenay-aux-Roses","09/03/2016 - 10/01/2016, Every day, Daily Average",2032,1592,2592
"9","Arc de triomphe du Carrousel, Paris","3222","0 Rue René Vauthier, Fontenay-aux-Roses","09/03/2016 - 10/01/2016, Every day, Daily Average",1878,1484,2375
"9","Arc de triomphe du Carrousel, Paris","3223","0 Avenue René Isidore, Fontenay-aux-Roses","09/03/2016 - 10/01/2016, Every day, Daily Average",1938,1532,2451
"9","Arc de triomphe du Carrousel, Paris","3224","0 Rue Boucicaut, Fontenay-aux-Roses","09/03/2016 - 10/01/2016, Every day, Daily Average",1883,1465,2419
"9","Arc de triomphe du Carrousel, Paris","3225","0 Avenue Raymond Croland, Fontenay-aux-Roses","09/03/2016 - 10/01/2016, Every day, Daily Average",2287,1839,2842
"9","Arc de triomphe du Carrousel, Paris","3227","0 Rue Marx Dormoy, Fontenay-aux-Roses","09/03/2016 - 10/01/2016, Every day, Daily Average",1817,1427,2313
"9","Arc de triomphe du Carrousel, Paris","3230","0 Rue du Levant, Garches","09/03/2016 - 10/01/2016, Every day, Daily Average",2075,1537,2799
"9","Arc de triomphe du Carrousel, Paris","3231","0 Rue des 4 Vents, Garches","09/03/2016 - 10/01/2016, Every day, Daily Average",1920,1555,2370
"9","Arc de triomphe du Carrousel, Paris","3233","0 Avenue de Brétigny, Garches","09/03/2016 - 10/01/2016, Every day, Daily Average",1732,1423,2106
"9","Arc de triomphe du Carrousel, Paris","3235","0 Rue des Jardins, Garches","09/03/2016 - 10/01/2016, Every day, Daily Average",2056,1663,2541
"9","Arc de triomphe du Carrousel, Paris","3236","0 Rue des Suisses, Garches","09/03/2016 - 10/01/2016, Every day, Daily Average",1916,1548,2371
"9","Arc de triomphe du Carrousel, Paris","3237","0 Avenue Foch, Garches","09/03/2016 - 10/01/2016, Every day, Daily Average",1955,1540,2480
"9","Arc de triomphe du Carrousel, Paris","3238","0 Rue Jean Bonal, La Garenne-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1613,1233,2108
"9","Arc de triomphe du Carrousel, Paris","3239","0 Rue de Plaisance, La Garenne-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1618,1266,2067
"9","Arc de triomphe du Carrousel, Paris","3240","0 Rue Gustave Rey, La Garenne-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1592,1224,2070
"9","Arc de triomphe du Carrousel, Paris","3241","0 Rue de Plaisance, La Garenne-Colombes","09/03/2016 - 10/01/2016, Every day, Daily Average",1789,1380,2319
