"Origin Movement ID","Origin Display Name","Origin Geometry","Destination Movement ID","Destination Display Name","Destination Geometry","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1099","0 Station Street, Brookline","[[-71.12052,42.33597],[-71.118251,42.33708],[-71.11372,42.33573],[-71.11169,42.33474],[-71.111488,42.334591],[-71.112445,42.333642],[-71.115079,42.328486],[-71.11834,42.32935],[-71.11778,42.33119],[-71.11775,42.33153],[-71.11774,42.33161],[-71.11749,42.33165],[-71.118223,42.332249],[-71.11874,42.33321],[-71.11932,42.33484],[-71.12052,42.33597]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1196,856,1669
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1100","0 Lowell Street, Andover, Andover","[[-71.17401,42.671161],[-71.173873,42.671811],[-71.172209,42.674469],[-71.172135,42.675046],[-71.17209,42.675708],[-71.172533,42.678081],[-71.165722,42.679245],[-71.160911,42.680054],[-71.15104,42.681655],[-71.149994,42.681346],[-71.134529,42.676837],[-71.134444,42.676813],[-71.128827,42.67445],[-71.127504,42.672689],[-71.126835,42.671815],[-71.130127,42.666111],[-71.130774,42.665456],[-71.135005,42.662698],[-71.136593,42.66318],[-71.142006,42.662563],[-71.14472,42.662706],[-71.147976,42.661454],[-71.149996,42.65933],[-71.153346,42.659851],[-71.166479,42.660477],[-71.173879,42.668543],[-71.17401,42.671161]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1716,1353,2174
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1101","0 Hay Street, Newbury","[[-70.963363,42.765357],[-70.959624,42.766361],[-70.958291,42.765652],[-70.956828,42.767088],[-70.952696,42.768989],[-70.951699,42.768861],[-70.94655,42.771838],[-70.942417,42.774846],[-70.933611,42.778735],[-70.929259,42.7798],[-70.92625,42.781026],[-70.917423,42.787495],[-70.905122,42.797441],[-70.898036,42.79836],[-70.897221,42.797081],[-70.893668,42.794938],[-70.890814,42.794305],[-70.87778,42.797378],[-70.875466,42.797951],[-70.874836,42.798078],[-70.868358,42.799967],[-70.863071,42.801518],[-70.841045,42.795908],[-70.835018,42.798802],[-70.820792,42.80563],[-70.8082,42.811552],[-70.80522,42.781798],[-70.795024,42.753174],[-70.8095,42.750091],[-70.820256,42.750843],[-70.823676,42.751547],[-70.829638,42.750473],[-70.83096,42.75113],[-70.831111,42.753567],[-70.832884,42.75409],[-70.835228,42.752176],[-70.838315,42.750803],[-70.839986,42.75224],[-70.842615,42.750367],[-70.84655,42.749909],[-70.848176,42.751613],[-70.848463,42.752968],[-70.851016,42.753092],[-70.855363,42.750135],[-70.86113,42.749037],[-70.864814,42.748915],[-70.86959,42.748763],[-70.872732,42.75035],[-70.875506,42.748823],[-70.876121,42.74764],[-70.877384,42.748915],[-70.879702,42.747668],[-70.881168,42.751301],[-70.882248,42.751207],[-70.88281,42.749837],[-70.884434,42.748837],[-70.884991,42.74754],[-70.886035,42.748464],[-70.88905,42.749556],[-70.890426,42.74899],[-70.889063,42.747998],[-70.889762,42.747156],[-70.891172,42.748028],[-70.893251,42.747611],[-70.891372,42.745579],[-70.891598,42.74477],[-70.894552,42.744312],[-70.893882,42.745328],[-70.894715,42.747035],[-70.895823,42.747167],[-70.89706,42.743589],[-70.898748,42.742399],[-70.922321,42.735299],[-70.924125,42.735992],[-70.930737,42.738557],[-70.942492,42.744515],[-70.947114,42.746832],[-70.947563,42.747014],[-70.959693,42.753833],[-70.967169,42.758326],[-70.963363,42.765357]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2579,2057,3231
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1102","0 Greenlodge Street, Dedham","[[-71.154967,42.197044],[-71.152002,42.198948],[-71.146366,42.204373],[-71.145784,42.206224],[-71.148112,42.205571],[-71.147997,42.20958],[-71.14597,42.209247],[-71.14479,42.209747],[-71.146206,42.211162],[-71.142678,42.211488],[-71.143553,42.212992],[-71.142002,42.214074],[-71.143555,42.215135],[-71.143129,42.216858],[-71.141274,42.218104],[-71.142148,42.218978],[-71.141861,42.220913],[-71.140033,42.22308],[-71.14113,42.223617],[-71.139239,42.22422],[-71.139473,42.225636],[-71.137497,42.225748],[-71.137169,42.226755],[-71.134822,42.227027],[-71.134534,42.227754],[-71.131586,42.22725],[-71.131322,42.228256],[-71.130808,42.22788],[-71.130201,42.227383],[-71.10293,42.200681],[-71.088928,42.186552],[-71.09502,42.18583],[-71.10053,42.18235],[-71.10529,42.1814],[-71.11176,42.182],[-71.11401,42.18153],[-71.121431,42.17922],[-71.12919,42.17637],[-71.131412,42.176495],[-71.13187,42.17615],[-71.13612,42.17381],[-71.13829,42.17279],[-71.14076,42.17529],[-71.14742,42.18417],[-71.14793,42.187179],[-71.15018,42.19127],[-71.15335,42.195591],[-71.154967,42.197044]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1525,1108,2097
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1103","100 Kendrick Avenue, Quincy","[[-71.00591,42.23455],[-71.00396,42.23788],[-71.00324,42.23976],[-71.00355,42.24189],[-71.00336,42.24395],[-71.00305,42.24412],[-71.00266,42.24429],[-71.00019,42.24541],[-70.99595,42.24276],[-70.992558,42.244266],[-70.99026,42.24374],[-70.98693,42.24434],[-70.98483,42.24398],[-70.983706,42.243398],[-70.98381,42.24213],[-70.983929,42.239564],[-70.98412,42.23906],[-70.98184,42.23777],[-70.979909,42.23621],[-70.981151,42.235742],[-70.988725,42.234456],[-70.996191,42.233204],[-71.002103,42.232219],[-71.005482,42.230848],[-71.00603,42.23344],[-71.00591,42.23455]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1442,1040,1999
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1104","100 Grove Street, Braintree","[[-71.022346,42.170656],[-71.02007,42.17778],[-71.020071,42.18041],[-71.019845,42.182579],[-71.018985,42.183998],[-71.019506,42.186057],[-71.019281,42.18692],[-71.015099,42.189471],[-71.012873,42.192609],[-71.012498,42.1956],[-71.010681,42.198899],[-71.008226,42.197481],[-71.005508,42.195926],[-71.004964,42.196135],[-71.004495,42.196111],[-71.002089,42.200024],[-70.999629,42.200554],[-70.999545,42.201798],[-70.997325,42.203384],[-70.997232,42.205075],[-70.994535,42.206942],[-70.99203,42.20527],[-70.98485,42.20321],[-70.98518,42.1997],[-70.984644,42.194112],[-70.985756,42.191282],[-70.98638,42.18877],[-70.99162,42.1866],[-70.99625,42.1833],[-71.00851,42.18606],[-71.008151,42.186793],[-71.011941,42.184199],[-71.018398,42.179224],[-71.019211,42.178025],[-71.02202,42.170559],[-71.022346,42.170656]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1305,909,1871
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1107","0 Winthrop Street, Kingston","[[-70.800525,42.016442],[-70.796764,42.020544],[-70.793352,42.021006],[-70.775527,42.023167],[-70.769698,42.022098],[-70.749752,42.019818],[-70.73124,42.017707],[-70.728091,42.013828],[-70.727888,42.013588],[-70.726333,42.01187],[-70.724204,42.009427],[-70.724635,42.007411],[-70.72194,42.00321],[-70.72255,42.002849],[-70.711021,42.003201],[-70.710034,41.999544],[-70.706443,42.000729],[-70.700025,41.998256],[-70.698837,41.991897],[-70.698981,41.987103],[-70.693429,41.983072],[-70.69382,41.982677],[-70.694617,41.98208],[-70.698362,41.982895],[-70.702567,41.984443],[-70.707667,41.987482],[-70.713498,41.987298],[-70.717433,41.988093],[-70.723627,41.990047],[-70.724594,41.991049],[-70.726308,41.992264],[-70.727672,41.9929],[-70.733567,41.993411],[-70.741618,41.995115],[-70.743801,41.99535],[-70.748301,41.993677],[-70.749082,41.994199],[-70.756283,41.996502],[-70.757984,41.997403],[-70.759784,41.995703],[-70.763784,41.998703],[-70.768184,41.996703],[-70.778284,41.998403],[-70.787584,42.001503],[-70.785777,42.003583],[-70.788005,42.012572],[-70.793289,42.013409],[-70.800384,42.016102],[-70.800525,42.016442]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2972,2131,4143
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1110","Cambridge Street, Allston, Boston","[[-71.129718,42.356654],[-71.128027,42.357261],[-71.12318,42.358998],[-71.124627,42.362565],[-71.123039,42.363751],[-71.129755,42.363198],[-71.126453,42.365623],[-71.123735,42.36832],[-71.118584,42.367159],[-71.11811,42.366466],[-71.117516,42.360034],[-71.118356,42.356926],[-71.118213,42.355266],[-71.117045,42.353976],[-71.114457,42.352551],[-71.111472,42.351878],[-71.110732,42.351819],[-71.110936,42.350446],[-71.113784,42.35078],[-71.115808,42.351017],[-71.120286,42.351557],[-71.121311,42.351675],[-71.12126,42.351872],[-71.120832,42.353824],[-71.120729,42.354615],[-71.131396,42.356105],[-71.129718,42.356654]]","07/31/2016 - 08/28/2016, Every day, Daily Average",784,513,1197
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1111","Northwest Expressway, Tyngsborough","[[-71.497478,42.641667],[-71.496484,42.649802],[-71.496296,42.649769],[-71.49246,42.649102],[-71.488937,42.649223],[-71.482511,42.65103],[-71.479484,42.658794],[-71.474784,42.649889],[-71.457188,42.658369],[-71.458666,42.659741],[-71.454902,42.660048],[-71.455438,42.661211],[-71.449754,42.661827],[-71.446956,42.663168],[-71.447835,42.66661],[-71.448618,42.667735],[-71.451527,42.669758],[-71.452369,42.669386],[-71.452343,42.669743],[-71.446418,42.67041],[-71.447285,42.677496],[-71.447962,42.680605],[-71.450282,42.685296],[-71.451466,42.68536],[-71.452088,42.687154],[-71.456121,42.686352],[-71.457027,42.690657],[-71.459532,42.690421],[-71.461033,42.691969],[-71.456336,42.695849],[-71.457699,42.700662],[-71.451714,42.70052],[-71.449174,42.70046],[-71.432348,42.700061],[-71.432306,42.70006],[-71.431181,42.698035],[-71.429537,42.696764],[-71.427672,42.695637],[-71.422736,42.694245],[-71.41569,42.690873],[-71.414055,42.689001],[-71.412659,42.686412],[-71.412594,42.683905],[-71.41378,42.682719],[-71.418016,42.682623],[-71.418684,42.682096],[-71.420914,42.676761],[-71.420774,42.674114],[-71.419626,42.672245],[-71.418261,42.671494],[-71.406516,42.666829],[-71.404865,42.66565],[-71.401769,42.661717],[-71.39966,42.657973],[-71.396747,42.657394],[-71.39418,42.653746],[-71.389208,42.649004],[-71.394341,42.648474],[-71.396968,42.649637],[-71.398995,42.652467],[-71.400631,42.652024],[-71.40211,42.651603],[-71.401288,42.649488],[-71.398312,42.645502],[-71.398959,42.644883],[-71.402734,42.646695],[-71.403966,42.648419],[-71.405309,42.648138],[-71.409764,42.648785],[-71.411978,42.647974],[-71.412309,42.64941],[-71.417652,42.653821],[-71.42214,42.651671],[-71.465165,42.631008],[-71.493541,42.617418],[-71.498593,42.638792],[-71.497478,42.641667]]","07/31/2016 - 08/28/2016, Every day, Daily Average",2355,2000,2772
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1112","1400 Shawsheen Street, Tewksbury","[[-71.215498,42.618051],[-71.21408,42.620369],[-71.210457,42.62066],[-71.208618,42.622044],[-71.204704,42.623402],[-71.201444,42.625734],[-71.200732,42.627746],[-71.199042,42.62951],[-71.176213,42.618724],[-71.175996,42.618621],[-71.172108,42.616751],[-71.171488,42.616384],[-71.172618,42.615203],[-71.176702,42.614253],[-71.177733,42.608988],[-71.181101,42.608682],[-71.180481,42.607709],[-71.165009,42.597955],[-71.165557,42.597622],[-71.175223,42.592207],[-71.180546,42.583622],[-71.186003,42.584985],[-71.186711,42.584915],[-71.186381,42.589311],[-71.184646,42.593615],[-71.182646,42.595092],[-71.184787,42.59761],[-71.186729,42.597582],[-71.189648,42.599438],[-71.190675,42.601847],[-71.192786,42.600802],[-71.193062,42.599741],[-71.193559,42.600014],[-71.193944,42.600796],[-71.191542,42.603091],[-71.193549,42.607265],[-71.195708,42.609705],[-71.195953,42.609948],[-71.201906,42.61246],[-71.202335,42.612525],[-71.209193,42.612269],[-71.215167,42.612717],[-71.215135,42.616372],[-71.215498,42.618051]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1259,992,1597
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1113","200 Rangeway Road, North Billerica, Billerica","[[-71.332543,42.560756],[-71.319629,42.575868],[-71.317788,42.578025],[-71.310764,42.586258],[-71.308402,42.582357],[-71.301588,42.56693],[-71.300705,42.56532],[-71.297006,42.560265],[-71.296962,42.561679],[-71.297093,42.562995],[-71.297431,42.564627],[-71.297259,42.566538],[-71.296796,42.569331],[-71.294551,42.572153],[-71.282705,42.574109],[-71.281471,42.574661],[-71.280271,42.574076],[-71.279904,42.573949],[-71.281881,42.572477],[-71.281799,42.56903],[-71.281945,42.567191],[-71.284138,42.56428],[-71.284109,42.560173],[-71.282559,42.557648],[-71.282604,42.557461],[-71.282134,42.554556],[-71.284785,42.551849],[-71.285756,42.551206],[-71.287233,42.547896],[-71.291056,42.545492],[-71.295982,42.541545],[-71.296763,42.536728],[-71.299443,42.534874],[-71.304383,42.529767],[-71.30461,42.529285],[-71.307538,42.529999],[-71.307185,42.533221],[-71.308749,42.53396],[-71.314577,42.539273],[-71.318369,42.542792],[-71.314385,42.549554],[-71.319618,42.55407],[-71.324706,42.556018],[-71.33309,42.560115],[-71.332543,42.560756]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1798,1405,2299
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1115","0 Boutwell Street, Wilmington","[[-71.216833,42.561886],[-71.215144,42.568026],[-71.215273,42.569967],[-71.215128,42.570536],[-71.206125,42.566729],[-71.191989,42.5613],[-71.185672,42.556855],[-71.178845,42.551992],[-71.174345,42.546637],[-71.174075,42.546392],[-71.17392,42.546247],[-71.170731,42.543639],[-71.161202,42.53594],[-71.153986,42.529985],[-71.151336,42.527365],[-71.149188,42.524279],[-71.153052,42.522512],[-71.15808,42.520547],[-71.170063,42.515597],[-71.177693,42.521884],[-71.192915,42.53449],[-71.195119,42.535664],[-71.197738,42.538414],[-71.199802,42.539546],[-71.205032,42.544473],[-71.206914,42.545711],[-71.209384,42.545798],[-71.212372,42.547544],[-71.210523,42.548055],[-71.20983,42.551444],[-71.211391,42.553071],[-71.208956,42.554485],[-71.211428,42.556267],[-71.218083,42.561384],[-71.216833,42.561886]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1545,1255,1901
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1117","0 Gold Star Street, East Boston, Boston","[[-71.013395,42.382899],[-71.010149,42.3851],[-71.010842,42.386132],[-71.008046,42.38712],[-71.011829,42.390088],[-71.012662,42.390976],[-71.013048,42.391468],[-71.011609,42.393493],[-71.008579,42.393387],[-71.005972,42.392821],[-71.004015,42.392589],[-70.998233,42.390266],[-70.995047,42.393566],[-70.994454,42.393316],[-70.996729,42.390291],[-70.995347,42.389362],[-70.999388,42.388331],[-71.001134,42.387097],[-70.995645,42.385088],[-70.996423,42.384351],[-71.000018,42.385629],[-71.00076,42.384512],[-70.994681,42.382709],[-70.994648,42.38115],[-70.997994,42.378197],[-70.999494,42.377648],[-71.000206,42.377754],[-71.002914,42.378534],[-71.011268,42.380653],[-71.013395,42.382899]]","07/31/2016 - 08/28/2016, Every day, Daily Average",588,373,926
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1118","0 McGreevey Way, Mission Hill, Boston","[[-71.09979,42.335401],[-71.100306,42.335941],[-71.098133,42.336783],[-71.095745,42.337727],[-71.090518,42.335665],[-71.093084,42.333506],[-71.094446,42.332386],[-71.095351,42.331554],[-71.097185,42.331782],[-71.099319,42.332276],[-71.101321,42.33296],[-71.09979,42.335401]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1057,763,1462
"1116","Harborwalk, Waterfront, Boston","[[-71.062911,42.361229],[-71.061856,42.36243],[-71.058261,42.363697],[-71.057757,42.363616],[-71.056105,42.362402],[-71.05542,42.361957],[-71.054925,42.362046],[-71.053826,42.363303],[-71.052111,42.363676],[-71.051647,42.36311],[-71.0512,42.363712],[-71.05109,42.364175],[-71.046389,42.363935],[-71.045918,42.361164],[-71.0455,42.359825],[-71.045566,42.359733],[-71.049595,42.354497],[-71.05106,42.355131],[-71.050851,42.356671],[-71.052158,42.358666],[-71.053518,42.358356],[-71.055759,42.356913],[-71.05771,42.356777],[-71.058737,42.356988],[-71.05829,42.35741],[-71.06151,42.358336],[-71.062642,42.357977],[-71.062875,42.359483],[-71.062911,42.361229]]","1119","0 Coleus Park, Dorchester, Boston","[[-71.080312,42.312418],[-71.080088,42.312691],[-71.079683,42.313219],[-71.078823,42.314608],[-71.077005,42.313713],[-71.074649,42.312841],[-71.073171,42.312222],[-71.071623,42.311881],[-71.070217,42.311334],[-71.072334,42.310213],[-71.072564,42.310067],[-71.072822,42.309471],[-71.073346,42.30847],[-71.073912,42.307681],[-71.075233,42.308273],[-71.076076,42.307568],[-71.079585,42.30988],[-71.082012,42.310256],[-71.080312,42.312418]]","07/31/2016 - 08/28/2016, Every day, Daily Average",1131,728,1756
